"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-345.370205073984,42.1545037534088,191.850424762815,46.1577277164906,85.6235476685688,30.1974940015934,445.904874557164,601.990587776061,599.284275987651,420.029138481477,2267.80416388717
-353.362107147092,60.694124372676,188.316853768192,88.6626360937953,80.6169110592455,25.4831395635847,497.166916531511,290.874369758181,673.743583749048,337.018856423674,1426.84994822275
-334.777966547646,43.5783772356808,191.231758981012,30.4415985709056,82.0240023438819,44.7836160538718,427.897330596577,520.273004256422,837.619503777474,397.474055537023,3251.73517888691
-332.253983171976,70.055971397087,191.454885038547,40.5780816217884,51.7092601521872,24.75992985419,194.826666448265,96.2249997819308,645.700034772977,164.822732771281,1033.94274267182
-341.369379372242,56.8816546816379,180.118118198588,97.8377380175516,78.7271232004277,21.3924034442753,282.204021919053,223.065299608279,763.353786631022,88.0114987317938,1319.79961474147
-345.424389349193,64.0121428482234,195.074698929675,77.2224696120247,52.0457841348834,26.7472122083418,371.4905488207,118.59025684814,816.964923235122,426.352621929254,3464.65964594577
-341.891822946653,76.6214780136943,194.924528431147,29.826813400723,67.0560802924447,53.6159096453339,426.001885968726,509.891268996522,644.153617491247,437.60675879661,3832.46811169386
-323.027487025949,74.4651405699551,182.023363746703,85.4122713441029,79.5204146774486,21.4755778803956,455.914187419694,633.083518241532,683.698713835096,105.291108348174,1904.20127129275
-321.806937814462,62.7519233059138,184.214891199954,17.101841699332,59.5837640818208,23.3068320048042,394.827492224053,345.121533869533,727.148894166108,242.406733628595,2689.52572423872
-361.263738821281,59.7059611510485,190.683362195268,76.6996276564896,80.219206226524,52.137130794581,416.50285400264,132.373374227667,616.696351476712,126.291531084571,3096.66170946322
-350.75438915174,53.2092084921896,198.332567028701,7.30378369335085,62.4719696710818,41.1156676793471,255.166153256316,485.680427393876,820.818085503532,403.682775915368,2123.54905354045
-331.482212954072,56.90923364833,186.424845992588,63.6164002120495,81.6634676894173,25.3127440130338,411.680641124025,137.870394323487,734.113271534909,287.942890247796,1865.18002969678
-322.847736601321,42.2128009423614,184.105439623818,97.7081048768014,56.0076026837341,20.9436156689189,168.242364967708,465.135418644641,865.970859484049,288.034168418963,4110.11105041578
-335.10308872129,73.0590477678925,183.025464797392,65.1530427392572,51.5261426460929,25.7699048826471,383.221496077254,416.139970072778,659.646463134326,174.593444333877,1524.32731860969
-381.445682487125,49.1341714374721,196.192533173598,89.6580154774711,92.7298253295012,52.018096358981,223.799102645367,600.47889456409,788.066955271177,393.019615493249,1120.00985668413
-325.523778356878,66.8944503460079,191.7231067596,15.5868127243593,83.0895636356436,18.3247872253414,320.704113890883,393.695339455968,645.107045181096,113.981246222975,696.904375693761
-351.608261552857,78.6101612634957,199.804043830372,24.0628939820454,53.644534830004,34.1912279929966,285.855488699861,434.547464843374,621.698667790741,417.639564274577,2350.75583523698
-343.208286937649,47.4142841622233,185.917755165137,94.129855139181,64.2149907429703,44.3968044172507,392.605251610279,590.869874727447,649.486279780045,221.139858467504,4283.7577506518
